user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase
USER_0045,,0,13.2,21.3,7,0.126,0,0
USER_0275,,1,16.0,38.6,8,0.69,1,1
USER_0187,35.0,1,18.2,53.2,20,0.31,0,1
USER_0382,38.0,0,20.5,38.9,19,0.605,0,0
USER_0138,34.0,0,12.1,37.9,11,0.225,1,0
USER_0336,30.0,0,15.8,94.3,23,0.77,0,1
USER_0219,31.0,0,13.4,57.7,20,0.612,0,1
USER_0268,33.0,1,16.9,54.6,23,0.092,0,0
USER_0348,34.0,1,14.3,42.9,17,0.524,0,0
USER_0481,26.0,0,16.6,45.2,17,0.571,1,1
USER_0029,30.0,0,10.6,30.9,14,0.432,1,1
USER_0047,,0,4.0,35.0,7,0.414,1,1
USER_0451,39.0,0,18.6,5.0,3,0.722,0,1
USER_0416,,1,14.1,52.5,22,0.071,0,0
USER_0244,60.0,0,13.6,26.1,10,0.722,1,1
USER_0280,38.0,0,10.7,46.5,21,0.159,0,0
USER_0451,39.0,0,13.3,27.0,11,0.678,0,1
USER_0187,35.0,1,10.1,22.2,7,0.52,1,0
USER_0245,36.0,1,19.2,69.4,17,0.468,0,1
USER_0087,38.0,1,13.0,25.2,8,0.566,1,1
USER_0319,20.0,0,9.7,43.4,14,0.656,1,0
USER_0421,44.0,1,12.4,32.7,11,0.396,1,1
USER_0430,25.0,1,3.0,43.0,13,0.777,1,1
USER_0185,26.0,0,7.1,52.7,19,0.654,0,1
USER_0258,18.0,0,18.6,81.0,24,0.545,1,0
USER_0239,20.0,0,12.2,52.9,13,0.713,0,0
USER_0390,39.0,1,11.9,38.7,12,0.186,1,1
USER_0274,18.0,0,13.7,56.8,21,0.578,0,1
USER_0119,28.0,0,13.2,51.0,22,0.493,1,0
USER_0485,41.0,0,23.1,45.0,14,0.097,1,0
USER_0044,22.0,0,9.8,17.7,3,0.793,1,1
USER_0092,29.0,0,5.8,51.7,18,0.156,0,0
USER_0145,24.0,0,15.1,47.9,16,0.055,1,0
USER_0389,26.0,0,10.4,28.8,9,0.777,1,1
USER_0045,,0,15.1,38.1,16,0.57,0,0
USER_0190,24.0,0,13.5,37.7,7,0.318,1,1
USER_0361,36.0,0,13.7,30.5,14,0.679,1,1
USER_0046,33.0,1,7.9,51.2,11,0.521,0,0
USER_0243,36.0,0,12.1,36.6,15,0.467,0,1
USER_0209,43.0,1,15.0,49.1,19,0.104,1,1
USER_0347,39.0,0,16.5,70.5,21,0.584,1,1
USER_0301,42.0,0,19.9,53.0,23,0.675,0,1
USER_0431,,0,6.0,21.0,6,0.239,1,0
USER_0009,44.0,1,9.5,59.5,19,0.616,1,1
USER_0363,30.0,1,8.4,63.1,25,0.66,0,1
USER_0125,,0,8.1,21.0,8,0.622,0,0
USER_0491,37.0,0,14.8,41.7,12,0.619,1,0
USER_0425,28.0,1,6.0,51.5,23,0.135,0,1
USER_0305,,0,9.9,33.5,14,0.326,0,1
USER_0234,34.0,1,24.1,44.8,12,0.526,0,0
USER_0040,31.0,1,10.9,43.4,18,0.3,0,0
USER_0074,23.0,1,17.3,25.0,7,0.245,0,0
USER_0237,40.0,1,17.9,26.6,10,0.132,1,1
USER_0244,60.0,0,5.9,11.9,4,0.58,0,1
USER_0263,32.0,1,3.0,52.8,20,0.402,1,1
USER_0374,32.0,0,16.2,48.3,22,0.545,0,0
USER_0141,22.0,1,23.9,44.8,21,0.318,0,0
USER_0119,28.0,0,20.4,40.9,17,0.743,0,1
USER_0284,38.0,0,15.3,45.5,11,0.456,1,0
USER_0057,28.0,0,6.6,5.0,3,0.12,1,1
USER_0468,32.0,0,4.0,58.3,14,0.486,0,0
USER_0344,38.0,1,8.5,18.5,7,0.108,0,0
USER_0363,30.0,1,18.4,52.1,24,0.085,1,0
USER_0133,32.0,0,18.4,51.8,19,0.096,1,1
USER_0189,37.0,0,15.0,56.8,22,0.771,1,1
USER_0334,,1,11.6,64.7,24,0.656,0,0
USER_0109,39.0,1,13.6,120.8,25,0.303,0,1
USER_0018,18.0,1,8.5,46.3,13,0.578,0,0
USER_0305,,0,12.1,42.1,15,0.705,0,0
USER_0122,30.0,1,3.8,39.1,11,0.437,1,0
USER_0127,,1,13.4,40.3,15,0.393,1,1
USER_0336,30.0,0,15.8,50.5,25,0.434,1,1
USER_0078,31.0,0,5.0,62.0,30,0.257,1,1
USER_0182,33.0,0,8.9,43.3,12,0.196,1,0
USER_0490,39.0,1,12.8,33.7,7,0.595,0,0
USER_0093,32.0,1,18.4,39.6,14,0.718,0,0
USER_0183,34.0,1,5.2,53.6,12,0.32,0,0
USER_0034,22.0,1,6.5,40.5,9,0.471,0,0
USER_0305,,0,18.1,44.2,17,0.76,1,0
USER_0312,22.0,1,3.1,54.8,17,0.366,1,1
USER_0254,28.0,1,19.5,5.0,3,0.341,1,1
USER_0133,32.0,0,8.2,19.3,7,0.513,0,1
USER_0208,,1,9.5,44.5,19,0.319,1,1
USER_0249,29.0,0,19.9,71.9,16,0.443,1,1
USER_0375,36.0,0,13.5,29.1,8,0.526,1,1
USER_0336,30.0,0,12.9,29.1,6,0.306,0,1
USER_0389,26.0,0,4.9,14.7,7,0.691,0,1
USER_0183,34.0,1,11.6,45.0,12,0.242,0,1
USER_0333,49.0,1,7.2,20.4,9,0.429,1,0
USER_0090,,1,16.9,40.9,18,0.5,0,0
USER_0242,36.0,1,18.6,54.7,24,0.53,0,0
USER_0029,30.0,0,22.8,41.7,8,0.34,0,1
USER_0233,22.0,0,19.8,113.7,34,0.091,0,1
USER_0350,37.0,0,14.7,160.9,78,0.374,0,1
USER_0240,24.0,0,16.7,24.4,11,0.694,1,0
USER_0460,42.0,0,15.9,10.7,4,0.537,1,0
USER_0108,32.0,0,8.4,40.0,16,0.124,1,0
USER_0363,30.0,1,7.7,34.4,11,0.275,1,1
USER_0294,39.0,0,15.9,53.8,11,0.661,1,0
USER_0449,34.0,1,5.6,43.3,21,0.589,0,1
USER_0003,30.0,0,13.4,61.6,24,0.09,1,1
USER_0409,43.0,0,8.8,18.7,8,0.37,1,0
USER_0030,32.0,1,13.6,86.7,21,0.106,0,1
USER_0121,25.0,0,9.5,39.2,11,0.556,1,0
USER_0448,33.0,0,16.5,15.0,6,0.089,0,1
USER_0127,,1,15.4,56.8,28,0.499,1,1
USER_0283,36.0,1,17.0,18.3,4,0.241,0,0
USER_0177,,1,14.1,28.4,9,0.234,0,1
USER_0367,42.0,1,3.3,97.2,44,0.597,1,1
USER_0069,29.0,0,7.7,5.4,3,0.514,1,1
USER_0487,48.0,0,9.3,5.0,3,0.395,1,0
USER_0110,26.0,1,13.2,46.1,15,0.728,0,0
USER_0131,31.0,1,15.0,33.5,9,0.109,1,0
USER_0493,24.0,0,6.8,52.1,25,0.47,1,1
USER_0340,30.0,1,14.7,52.0,25,0.437,1,0
USER_0048,18.0,0,12.3,62.1,26,0.63,1,0
USER_0198,,0,20.6,25.9,11,0.237,1,1
USER_0085,44.0,0,7.3,74.3,16,0.768,0,1
USER_0319,20.0,0,6.1,49.8,14,0.157,0,0
USER_0331,44.0,1,7.8,23.1,6,0.546,1,1
USER_0047,,0,10.7,44.3,20,0.566,1,1
USER_0045,,0,11.9,39.6,13,0.681,0,0
USER_0101,,1,18.4,40.3,9,0.12,1,1
USER_0047,,0,3.0,50.4,19,0.226,0,1
USER_0380,22.0,0,13.8,57.3,24,0.645,0,1
USER_0313,45.0,1,20.7,46.9,13,0.561,0,0
USER_0109,39.0,1,12.8,57.9,19,0.525,0,1
USER_0261,28.0,0,7.1,49.6,14,0.613,1,1
USER_0227,33.0,1,14.9,33.4,9,0.456,1,1
USER_0280,38.0,0,9.9,47.3,19,0.522,0,1
USER_0230,33.0,0,9.2,45.5,20,0.259,0,0
USER_0127,,1,14.0,19.6,6,0.742,1,1
USER_0015,28.0,0,3.0,22.3,10,0.674,1,0
USER_0387,,1,3.0,24.7,7,0.753,0,1
USER_0302,26.0,0,18.7,20.4,9,0.646,1,1
USER_0472,23.0,1,24.7,26.2,12,0.524,1,1
USER_0138,34.0,0,15.6,54.6,12,0.16,1,1
USER_0003,30.0,0,17.9,56.2,19,0.576,1,0
USER_0123,35.0,1,3.0,44.3,15,0.258,0,1
USER_0114,34.0,1,12.4,18.1,6,0.554,1,1
USER_0422,31.0,0,18.6,47.1,10,0.158,1,0
USER_0077,42.0,1,16.8,8.5,3,0.361,1,0
USER_0396,27.0,1,14.3,75.0,35,0.352,0,0
USER_0062,28.0,1,16.6,14.9,4,0.093,0,1
USER_0245,36.0,1,17.4,94.9,26,0.425,0,1
USER_0190,24.0,0,21.8,51.6,20,0.058,1,0
USER_0204,34.0,0,16.9,77.0,34,0.789,0,1
USER_0436,,0,11.5,48.0,19,0.617,0,0
USER_0487,48.0,0,8.6,106.3,21,0.441,1,1
USER_0225,,0,13.3,5.0,3,0.126,0,1
USER_0470,,0,17.0,42.3,17,0.687,1,1
USER_0258,18.0,0,11.3,180.0,42,0.277,1,1
USER_0059,34.0,0,15.0,22.1,7,0.492,0,0
USER_0291,,0,5.0,99.5,40,0.748,0,1
USER_0357,32.0,1,7.0,20.6,5,0.408,1,1
USER_0350,37.0,0,12.2,32.0,7,0.461,1,1
USER_0241,36.0,0,22.6,50.3,14,0.343,1,1
USER_0300,28.0,1,6.4,26.1,12,0.461,0,1
USER_0427,32.0,1,3.0,17.5,4,0.092,1,1
USER_0244,60.0,0,8.6,30.6,12,0.098,0,0
USER_0200,25.0,0,6.7,58.8,24,0.161,0,0
USER_0086,18.0,0,11.7,42.6,15,0.294,0,0
USER_0381,41.0,0,5.5,30.3,7,0.738,0,1
USER_0039,46.0,1,9.7,24.7,7,0.707,0,1
USER_0287,28.0,1,22.7,44.0,20,0.142,0,0
USER_0153,27.0,0,6.1,34.5,11,0.336,0,1
USER_0451,39.0,0,11.6,13.5,5,0.476,0,0
USER_0002,,1,7.8,11.1,4,0.371,1,1
USER_0270,,1,8.0,45.8,19,0.589,1,0
USER_0049,21.0,1,9.6,22.7,6,0.707,0,1
USER_0190,24.0,0,12.5,64.4,12,0.209,1,1
USER_0064,36.0,0,3.1,27.1,5,0.066,0,0
USER_0241,36.0,0,14.3,52.2,24,0.77,0,0
USER_0019,18.0,1,9.2,61.6,25,0.227,1,0
USER_0250,38.0,1,8.7,51.8,15,0.736,1,1
USER_0028,,0,4.0,106.2,43,0.143,1,1
USER_0021,27.0,1,10.5,113.8,52,0.676,1,1
USER_0385,31.0,1,8.4,45.7,20,0.051,0,0
USER_0473,30.0,0,3.0,70.8,27,0.142,0,1
USER_0168,42.0,0,13.8,42.2,14,0.75,1,1
USER_0316,28.0,1,9.9,32.3,8,0.439,0,0
USER_0423,35.0,0,8.8,30.7,7,0.175,0,1
USER_0300,28.0,1,8.7,7.7,3,0.501,0,0
USER_0019,18.0,1,14.0,69.9,15,0.559,1,1
USER_0254,28.0,1,14.5,26.6,7,0.398,0,1
USER_0230,33.0,0,10.5,44.1,10,0.426,1,0
USER_0350,37.0,0,9.4,46.5,12,0.469,0,1
USER_0460,42.0,0,7.0,24.0,7,0.435,0,0
USER_0488,46.0,1,3.0,23.6,11,0.593,0,1
USER_0293,21.0,0,12.3,47.0,21,0.259,1,1
USER_0360,27.0,0,14.0,52.3,17,0.594,1,0
USER_0098,43.0,1,18.2,55.1,24,0.268,1,0
USER_0261,28.0,0,15.7,47.9,12,0.388,1,1
USER_0156,32.0,0,3.0,26.4,10,0.561,1,0
USER_0409,43.0,0,10.0,5.0,3,0.661,0,0
USER_0089,,1,20.3,59.4,14,0.576,1,1
USER_0269,32.0,0,13.4,31.7,9,0.59,1,1
USER_0254,28.0,1,9.3,27.2,12,0.711,1,0
USER_0125,,0,11.7,24.8,7,0.531,0,1
USER_0308,31.0,1,10.7,23.6,11,0.481,1,1
USER_0245,36.0,1,12.4,65.5,23,0.28,0,1
USER_0226,22.0,0,12.0,61.2,29,0.233,0,0
USER_0312,22.0,1,11.8,35.3,8,0.479,1,1
USER_0037,29.0,1,14.1,18.2,8,0.095,0,1
USER_0111,29.0,0,10.2,47.2,19,0.724,0,0
USER_0352,27.0,1,17.8,16.6,8,0.763,0,1
USER_0209,43.0,1,7.8,43.8,9,0.301,1,1
USER_0301,42.0,0,18.8,29.1,13,0.467,0,0
USER_0114,34.0,1,3.8,24.4,10,0.228,1,1
USER_0402,33.0,0,16.8,32.4,7,0.189,1,0
USER_0263,32.0,1,3.9,5.0,3,0.342,1,0
USER_0384,37.0,0,11.9,13.6,4,0.547,0,0
USER_0225,,0,8.4,51.2,16,0.565,1,1
USER_0480,34.0,1,5.5,26.8,8,0.528,0,0
USER_0436,,0,18.9,39.4,11,0.511,0,0
USER_0221,19.0,0,26.7,46.5,21,0.241,0,1
USER_0280,38.0,0,24.7,55.4,16,0.34,0,0
USER_0448,33.0,0,5.0,38.3,12,0.674,1,0
USER_0191,38.0,0,3.5,45.5,10,0.598,1,1
USER_0044,22.0,0,6.3,34.0,7,0.468,0,0
USER_0009,44.0,1,13.7,50.0,16,0.553,0,1
USER_0104,34.0,0,14.7,29.8,11,0.6,1,0
USER_0153,27.0,0,18.3,18.3,8,0.425,0,0
USER_0060,18.0,0,12.3,16.0,5,0.694,0,1
USER_0088,32.0,1,3.0,101.8,29,0.764,1,1
USER_0281,25.0,0,9.4,41.3,8,0.235,1,0
USER_0460,42.0,0,13.7,35.9,12,0.779,0,0
USER_0322,24.0,1,13.8,31.1,7,0.112,0,0
USER_0074,23.0,1,13.7,30.9,15,0.415,1,1
USER_0488,46.0,1,14.6,64.8,31,0.257,0,1
USER_0398,33.0,1,8.6,14.7,4,0.319,1,1
USER_0494,,0,10.6,159.6,49,0.22,1,1
USER_0451,39.0,0,4.6,42.9,18,0.554,0,1
USER_0269,32.0,0,11.4,13.8,5,0.41,1,0
USER_0182,33.0,0,12.7,47.2,20,0.285,0,1
USER_0296,40.0,1,12.2,66.1,25,0.275,1,1
USER_0374,32.0,0,11.4,56.6,13,0.555,0,0
USER_0036,27.0,1,14.5,50.7,15,0.627,0,0
USER_0108,32.0,0,17.2,31.4,7,0.058,1,1
USER_0281,25.0,0,13.2,64.4,31,0.451,1,1
USER_0078,31.0,0,16.1,22.6,5,0.624,1,1
USER_0384,37.0,0,18.4,5.0,3,0.792,0,0
USER_0433,35.0,1,6.4,61.7,28,0.497,1,1
USER_0127,,1,10.0,36.8,16,0.192,1,1
USER_0058,40.0,1,6.3,73.3,34,0.053,1,1
USER_0225,,0,9.3,43.6,21,0.735,0,0
USER_0305,,0,13.4,40.7,9,0.222,0,0
USER_0442,25.0,0,13.1,24.6,6,0.082,1,0
USER_0453,24.0,0,5.7,61.6,25,0.089,0,1
USER_0059,34.0,0,14.2,13.7,6,0.145,0,1
USER_0035,35.0,1,14.2,41.5,20,0.057,0,0
USER_0487,48.0,0,3.0,38.6,18,0.746,1,1
USER_0146,43.0,1,6.9,47.2,10,0.124,1,1
USER_0089,,1,11.0,51.5,24,0.564,1,1
USER_0078,31.0,0,8.4,22.8,5,0.545,1,1
USER_0330,37.0,0,9.9,41.0,14,0.567,0,1
USER_0231,,0,14.7,18.6,9,0.198,1,0
USER_0327,32.0,0,12.0,117.0,47,0.052,1,1
USER_0064,36.0,0,10.1,38.6,12,0.383,1,0
USER_0151,27.0,1,9.4,45.0,21,0.097,0,0
USER_0368,32.0,1,11.6,5.0,3,0.193,1,1
USER_0244,60.0,0,10.8,39.0,16,0.466,0,0
USER_0036,27.0,1,14.7,53.9,17,0.735,0,0
USER_0073,30.0,1,9.3,62.5,28,0.715,0,1
USER_0241,36.0,0,6.7,5.0,3,0.772,0,0
USER_0318,43.0,1,7.7,24.1,10,0.616,1,0
USER_0481,26.0,0,16.3,26.3,11,0.209,0,1
USER_0112,28.0,0,9.2,32.7,10,0.756,1,1
USER_0403,20.0,0,19.5,13.9,4,0.279,0,0
USER_0168,42.0,0,3.0,15.5,3,0.181,1,1
USER_0168,42.0,0,6.8,23.3,7,0.082,1,0
USER_0449,34.0,1,13.6,36.8,9,0.194,1,1
USER_0310,23.0,0,18.1,64.1,29,0.638,0,1
USER_0242,36.0,1,5.5,15.3,5,0.636,1,1
USER_0456,46.0,0,16.2,153.7,54,0.054,1,1
USER_0222,28.0,0,4.4,37.6,7,0.075,1,1
USER_0203,31.0,1,7.9,44.3,13,0.501,1,0
USER_0213,25.0,0,22.7,46.5,9,0.608,0,1
USER_0388,32.0,1,10.6,39.8,17,0.474,0,1
USER_0013,,0,4.8,46.2,14,0.448,1,1
USER_0424,37.0,0,16.6,78.4,23,0.758,0,1
USER_0363,30.0,1,4.4,41.2,18,0.434,1,1
USER_0003,30.0,0,13.0,56.6,19,0.256,0,0
USER_0357,32.0,1,7.9,30.3,9,0.145,1,1
USER_0231,,0,8.1,50.7,15,0.711,1,1
USER_0282,31.0,0,16.1,29.2,9,0.613,1,1
USER_0475,36.0,1,18.0,61.0,27,0.1,1,1
USER_0202,25.0,0,4.7,43.7,18,0.446,0,1
USER_0355,36.0,0,5.7,51.4,23,0.799,0,1
USER_0225,,0,6.2,67.9,16,0.226,1,1
USER_0497,18.0,1,17.1,19.3,7,0.264,0,1
USER_0444,27.0,0,14.5,12.5,4,0.27,1,0
USER_0319,20.0,0,7.1,34.7,13,0.796,1,0
USER_0138,34.0,0,8.9,39.0,14,0.78,0,1
USER_0459,18.0,0,10.2,34.5,16,0.605,0,1
USER_0125,,0,7.6,36.2,11,0.693,0,1
USER_0153,27.0,0,7.0,39.9,14,0.203,0,0
USER_0029,30.0,0,11.2,70.2,31,0.327,0,1
USER_0373,30.0,1,17.4,89.6,24,0.097,0,1
USER_0125,,0,11.3,47.0,13,0.36,0,0
USER_0500,,1,4.8,38.8,18,0.505,1,0
USER_0480,34.0,1,10.6,7.8,3,0.3,1,1
USER_0219,31.0,0,17.2,27.5,12,0.71,0,0
USER_0402,33.0,0,14.3,37.1,7,0.399,0,0
USER_0491,37.0,0,8.6,33.1,10,0.532,0,1
USER_0411,30.0,0,12.4,38.2,8,0.655,0,0
USER_0312,22.0,1,19.7,49.1,11,0.359,1,1
USER_0269,32.0,0,13.3,45.9,17,0.606,1,1
USER_0210,29.0,0,12.6,12.0,4,0.454,0,0
USER_0219,31.0,0,8.5,8.0,3,0.405,0,1
USER_0299,,1,7.6,41.8,17,0.257,0,1
USER_0433,35.0,1,12.0,24.0,11,0.334,1,1
USER_0070,34.0,1,20.8,43.5,13,0.489,0,0
USER_0394,35.0,0,10.6,37.5,9,0.302,1,0
USER_0011,38.0,0,13.5,56.3,22,0.546,1,0
USER_0481,26.0,0,16.0,26.5,8,0.529,0,0
USER_0336,30.0,0,10.9,33.0,14,0.482,1,1
USER_0146,43.0,1,12.6,53.6,20,0.684,0,1
USER_0127,,1,11.8,68.7,14,0.745,1,1
USER_0452,27.0,1,17.8,5.0,3,0.081,1,1
USER_0362,30.0,1,13.7,29.9,10,0.146,0,1
USER_0458,28.0,0,9.5,18.6,7,0.209,1,0
USER_0059,34.0,0,15.3,36.4,7,0.327,0,0
USER_0135,,1,14.1,7.9,3,0.135,1,0
USER_0304,38.0,1,19.1,26.7,12,0.765,0,1
USER_0365,38.0,0,22.6,50.8,16,0.757,1,1
USER_0393,29.0,1,10.8,35.3,8,0.129,1,1
USER_0104,34.0,0,14.3,29.3,7,0.745,1,1
USER_0320,41.0,1,8.7,64.2,22,0.61,0,1
USER_0101,,1,6.9,27.5,5,0.686,0,0
USER_0421,44.0,1,12.4,34.0,14,0.118,1,1
USER_0185,26.0,0,9.6,37.8,9,0.276,1,1
USER_0047,,0,7.3,22.4,9,0.062,0,0
USER_0036,27.0,1,9.9,47.5,22,0.473,1,1
USER_0397,25.0,1,8.5,123.5,48,0.21,1,1
USER_0363,30.0,1,10.3,86.9,39,0.759,0,1
USER_0493,24.0,0,21.1,63.4,25,0.298,1,1
USER_0283,36.0,1,14.7,27.7,7,0.345,1,0
USER_0125,,0,14.5,33.7,9,0.71,0,1
USER_0488,46.0,1,13.6,41.6,14,0.244,0,0
USER_0130,18.0,0,13.7,51.5,21,0.774,0,0
USER_0366,38.0,0,10.5,37.6,8,0.543,1,0
USER_0448,33.0,0,4.1,35.3,12,0.297,0,1
USER_0034,22.0,1,12.5,44.7,9,0.611,0,1
USER_0359,,1,17.5,31.4,6,0.116,1,1
USER_0326,27.0,1,10.1,62.5,28,0.563,1,1
USER_0183,34.0,1,12.5,28.1,6,0.606,1,1
USER_0072,28.0,1,13.7,86.6,32,0.553,0,1
USER_0129,31.0,1,13.0,60.0,14,0.294,0,0
USER_0423,35.0,0,16.9,32.7,12,0.673,0,0
USER_0045,,0,12.7,14.6,5,0.687,0,1
USER_0140,,0,6.6,43.4,16,0.166,0,1
USER_0341,28.0,1,12.6,26.4,11,0.356,1,0
USER_0180,34.0,0,12.0,37.8,12,0.421,0,0
USER_0298,,0,17.3,35.5,10,0.146,1,1
USER_0087,38.0,1,12.8,45.4,18,0.751,0,0
USER_0208,,1,10.2,27.1,11,0.764,0,0
USER_0140,,0,13.0,23.6,11,0.685,0,1
USER_0477,23.0,0,20.4,33.8,14,0.114,0,1
USER_0474,32.0,0,15.8,180.0,87,0.494,1,1
USER_0088,32.0,1,6.1,72.7,32,0.382,0,1
USER_0488,46.0,1,17.9,45.9,15,0.637,0,0
USER_0448,33.0,0,6.4,42.4,17,0.3,0,0
USER_0497,18.0,1,18.1,38.1,11,0.183,0,0
USER_0194,39.0,1,15.0,82.2,28,0.396,0,1
USER_0141,22.0,1,12.1,57.2,19,0.078,0,0
USER_0098,43.0,1,17.5,53.5,14,0.058,1,0
USER_0302,26.0,0,18.3,32.0,12,0.112,1,1
USER_0121,25.0,0,9.6,41.6,15,0.493,1,0
USER_0069,29.0,0,10.0,21.7,8,0.259,1,1
USER_0258,18.0,0,5.7,75.0,22,0.652,1,1
USER_0122,30.0,1,12.9,47.3,23,0.653,1,1
USER_0354,,0,6.3,34.0,12,0.273,0,0
USER_0368,32.0,1,6.6,42.6,9,0.308,1,1
USER_0440,33.0,0,14.1,61.8,20,0.305,0,1
USER_0387,,1,13.9,34.1,14,0.456,1,1
USER_0304,38.0,1,12.6,44.3,17,0.246,1,0
USER_0259,37.0,1,15.9,44.8,20,0.696,0,1
USER_0455,21.0,0,9.8,35.6,15,0.608,1,1
USER_0472,23.0,1,14.9,57.3,26,0.359,1,1
USER_0181,26.0,0,12.2,112.6,41,0.366,0,1
USER_0046,33.0,1,21.8,37.9,7,0.138,0,0
USER_0223,38.0,1,7.0,75.0,35,0.607,1,1
USER_0089,,1,14.3,35.0,9,0.376,1,1
USER_0244,60.0,0,9.9,34.8,12,0.355,0,0
USER_0184,,0,3.0,77.2,35,0.606,1,1
USER_0346,26.0,1,19.3,28.1,9,0.153,1,1
USER_0311,29.0,1,15.0,57.9,28,0.382,1,0
USER_0452,27.0,1,3.0,20.4,7,0.42,1,0
USER_0336,30.0,0,9.7,53.6,22,0.666,1,1
USER_0355,36.0,0,13.3,6.1,3,0.771,1,1
USER_0261,28.0,0,19.5,11.0,3,0.055,1,1
USER_0432,32.0,1,5.6,48.3,11,0.663,0,1
USER_0205,34.0,1,9.8,42.9,13,0.253,1,0
USER_0064,36.0,0,8.2,67.1,18,0.375,0,0
USER_0079,40.0,0,9.2,34.9,7,0.338,0,0
USER_0146,43.0,1,7.9,51.6,13,0.764,0,0
USER_0368,32.0,1,8.7,25.4,9,0.434,1,0
USER_0407,,1,17.2,37.4,17,0.7,1,0
USER_0458,28.0,0,14.8,29.8,9,0.539,1,1
USER_0252,30.0,1,10.9,37.1,13,0.333,0,0
USER_0024,24.0,0,4.3,62.0,21,0.755,1,1
USER_0001,35.0,0,19.1,31.9,15,0.558,0,0
USER_0436,,0,12.4,58.9,21,0.601,0,1
USER_0064,36.0,0,13.0,14.8,5,0.372,0,1
USER_0240,24.0,0,7.5,21.5,6,0.392,1,0
USER_0436,,0,8.8,25.2,9,0.615,0,1
USER_0326,27.0,1,4.1,20.1,5,0.063,1,0
USER_0291,,0,10.3,85.2,29,0.589,0,1
USER_0242,36.0,1,13.2,40.8,13,0.48,1,0
USER_0196,38.0,0,3.0,69.0,32,0.282,1,1
USER_0086,18.0,0,14.3,24.5,4,0.159,0,0
USER_0328,28.0,1,8.4,26.5,13,0.495,0,0
USER_0273,37.0,1,19.4,81.0,18,0.219,0,0
USER_0447,25.0,0,13.0,180.0,55,0.481,0,1
USER_0440,33.0,0,23.5,88.5,37,0.531,0,1
USER_0281,25.0,0,12.6,67.9,24,0.775,0,1
USER_0087,38.0,1,7.2,45.3,9,0.445,1,1
USER_0052,33.0,0,12.8,17.3,3,0.234,0,0
USER_0018,18.0,1,8.9,49.3,17,0.305,1,0
USER_0496,40.0,1,16.2,24.5,6,0.277,0,1
USER_0473,30.0,0,15.2,104.2,50,0.275,0,1
USER_0166,,0,8.9,18.3,6,0.236,1,0
USER_0274,18.0,0,18.5,6.3,3,0.058,0,0
USER_0184,,0,3.5,67.9,15,0.211,0,1
USER_0310,23.0,0,9.1,59.4,15,0.451,0,0
USER_0307,24.0,1,6.5,30.2,13,0.219,0,0
USER_0269,32.0,0,7.3,48.5,22,0.068,1,0
USER_0263,32.0,1,19.5,27.9,10,0.094,1,1
USER_0227,33.0,1,18.8,61.5,24,0.608,0,1
USER_0270,,1,13.5,69.0,32,0.051,1,1
USER_0101,,1,22.3,40.2,13,0.314,1,0
USER_0407,,1,9.2,45.3,20,0.133,1,0
USER_0052,33.0,0,22.9,28.4,12,0.523,0,1
USER_0287,28.0,1,17.7,60.9,23,0.711,1,1
USER_0383,36.0,0,23.3,63.4,21,0.424,0,1
USER_0391,30.0,1,10.2,50.7,20,0.191,0,1
USER_0355,36.0,0,15.6,14.2,6,0.776,0,0
USER_0161,,1,14.5,67.2,21,0.137,1,0
USER_0358,42.0,1,12.9,44.0,15,0.574,0,1
USER_0388,32.0,1,16.9,44.1,9,0.644,1,0
USER_0467,32.0,1,9.1,14.0,6,0.26,1,1
USER_0465,27.0,1,14.0,22.8,8,0.16,1,0
USER_0241,36.0,0,22.6,25.5,8,0.599,0,1
USER_0190,24.0,0,16.8,39.9,19,0.245,0,0
USER_0403,20.0,0,8.7,56.6,19,0.175,0,0
USER_0069,29.0,0,11.0,14.1,6,0.672,1,1
USER_0128,34.0,0,8.1,46.7,20,0.56,0,0
USER_0322,24.0,1,18.7,22.4,6,0.742,0,0
USER_0170,,0,3.0,41.4,16,0.603,0,0
USER_0183,34.0,1,15.5,74.2,30,0.416,1,1
USER_0451,39.0,0,17.5,16.8,6,0.746,0,1
USER_0005,44.0,1,4.8,37.9,8,0.629,0,1
USER_0138,34.0,0,18.9,52.4,23,0.435,1,1
USER_0457,41.0,0,14.3,35.5,8,0.562,1,1
USER_0139,31.0,1,3.0,28.3,7,0.114,0,0
USER_0181,26.0,0,9.5,84.8,40,0.312,0,1
USER_0330,37.0,0,8.5,22.1,10,0.767,0,0
USER_0206,38.0,1,16.9,69.5,28,0.221,0,0
USER_0184,,0,12.3,38.7,9,0.182,1,1
USER_0225,,0,11.8,55.2,16,0.751,1,1
USER_0005,44.0,1,3.0,25.0,9,0.379,1,0
USER_0214,23.0,0,16.6,35.9,17,0.547,1,1
USER_0310,23.0,0,8.3,45.6,12,0.241,0,0
USER_0031,20.0,1,10.0,72.6,33,0.387,1,0
USER_0194,39.0,1,11.5,30.2,14,0.575,0,1
USER_0108,32.0,0,19.0,20.7,9,0.572,1,0
USER_0287,28.0,1,16.6,57.4,16,0.612,0,1
USER_0446,27.0,1,18.3,30.6,15,0.242,0,1
USER_0237,40.0,1,16.3,38.4,9,0.167,0,1
USER_0225,,0,8.6,48.3,11,0.185,1,0
USER_0316,28.0,1,3.0,27.6,8,0.794,1,1
