user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase,purchase_amount,purchase_date,user_segment
USER_0261,28.0,0,18.800840654140064,49.1,23,0.402,1,0,434.59,2024-11-05,高消费高频
USER_0122,30.0,1,10.303815163701893,43.5,8,0.414,0,0,102.47,2024-05-05,低消费高频
USER_0481,26.0,0,3.5249110351234627,28.5,12,0.534,0,0,119.4,2024-06-22,低消费高频
USER_0332,22.0,1,3.4686959001518023,76.3,27,0.069,1,1,386.51,2024-03-29,高消费低频
USER_0223,38.0,1,12.160715734822805,48.1,13,0.136,0,1,77.09,2024-04-21,低消费高频
USER_0005,44.0,1,8.61803848970365,43.2,14,0.759,0,1,117.48,2024-09-10,低消费高频
USER_0390,39.0,1,5.8732478170885,55.4,16,0.634,1,1,261.15,2024-08-29,高消费高频
USER_0409,43.0,0,9.545255251340668,18.0,3,0.541,0,1,10.0,2024-06-08,低消费高频
USER_0309,18.0,0,18.011245016805855,26.4,9,0.608,1,0,113.81,2024-07-21,低消费高频
USER_0423,35.0,0,6.058076646299646,31.8,14,0.637,1,1,85.1,2024-03-22,低消费高频
USER_0138,34.0,0,17.74222978266862,28.5,10,0.643,1,1,233.02,2024-05-30,高消费高频
USER_0226,22.0,0,10.432179435147177,52.0,15,0.596,1,1,108.08,2024-12-28,低消费高频
USER_0158,35.0,0,7.592875469163234,33.6,14,0.561,1,1,66.53,2024-06-21,低消费低频
USER_0402,33.0,0,13.374067305987438,58.5,18,0.057,0,1,128.38,2024-07-28,低消费高频
USER_0318,43.0,1,6.767923819031442,28.2,10,0.536,1,1,76.73,2024-06-06,低消费高频
USER_0363,30.0,1,21.81776416771908,42.9,21,0.708,1,1,312.55,2024-08-23,高消费高频
USER_0272,49.0,0,14.013222557320612,46.3,17,0.757,0,0,794.51,2024-01-03,高消费低频
USER_0098,43.0,1,14.771123519730198,59.9,21,0.625,1,1,178.11,2024-06-06,低消费高频
USER_0108,32.0,0,6.768225633148124,5.0,3,0.343,1,1,91.99,2024-09-29,低消费高频
USER_0062,28.0,1,10.364409017055939,34.0,12,0.639,0,1,92.62,2024-12-31,低消费高频
USER_0220,25.0,1,9.650087133349958,58.4,18,0.394,1,0,33.17,2024-04-06,低消费低频
USER_0233,22.0,0,12.075138751435485,32.2,10,0.116,1,0,78.84,2024-10-28,低消费高频
USER_0116,32.0,0,11.434598320568824,180.0,51,0.33,0,0,6575.93,2024-03-14,高消费高频
USER_0091,,0,3.7168839616111313,50.9,18,0.628,1,1,143.59,2024-07-14,低消费高频
USER_0019,18.0,1,18.065488499895917,12.1,3,0.631,0,0,63.98,2024-05-24,低消费高频
USER_0063,26.0,0,15.448539026225973,34.7,14,0.701,1,1,482.65,2024-04-09,高消费低频
USER_0230,33.0,0,13.513138157649072,5.0,3,0.183,0,1,144.3,2024-05-05,低消费高频
USER_0385,31.0,1,12.817238733087386,30.0,7,0.528,0,0,530.67,2024-06-09,高消费高频
USER_0487,48.0,0,7.895805205748543,34.8,16,0.377,1,1,130.25,2024-12-22,低消费高频
USER_0016,28.0,1,13.960422648504347,143.9,68,0.412,0,1,2353.42,2024-04-18,异常用户
USER_0430,25.0,1,10.838822693382482,33.4,11,0.656,1,1,353.8,2024-08-05,高消费高频
USER_0301,42.0,0,15.127922968375003,57.9,28,0.222,0,0,77.63,2024-06-18,低消费高频
USER_0109,39.0,1,22.21038020071872,37.8,17,0.54,0,1,124.87,2024-02-06,高消费高频
USER_0368,32.0,1,10.04762501528055,37.2,18,0.568,0,1,32.79,2024-07-05,低消费高频
USER_0231,,0,9.581706812812158,64.5,29,0.392,1,1,120.7,2024-10-28,低消费高频
USER_0003,30.0,0,8.345349800290405,23.4,9,0.673,1,1,281.93,2024-10-30,高消费高频
USER_0355,36.0,0,11.683483886093317,33.2,7,0.088,0,1,84.01,2024-01-28,低消费高频
USER_0045,,0,13.268698307472867,27.1,9,0.511,0,1,111.67,2024-12-10,低消费高频
USER_0150,24.0,0,19.6446449740687,113.2,50,0.564,0,1,1533.59,2024-06-07,异常用户
USER_0168,42.0,0,6.368808964569686,27.9,13,0.316,1,1,82.99,2024-02-24,低消费高频
USER_0208,,1,8.855510229788115,12.6,3,0.248,1,1,54.81,2024-01-07,低消费高频
USER_0460,42.0,0,11.539415810381753,35.9,15,0.476,0,0,107.45,2024-08-15,低消费高频
USER_0460,42.0,0,12.852481537261427,56.6,20,0.344,0,0,157.48,2024-10-01,低消费高频
USER_0393,29.0,1,17.34723694062095,47.3,15,0.205,1,1,129.97,2024-02-20,低消费低频
USER_0447,25.0,0,16.8766786744438,15.9,6,0.494,0,0,10.0,2024-08-28,异常用户
USER_0226,22.0,0,19.94502879386435,18.4,4,0.137,0,0,107.04,2024-06-04,低消费高频
USER_0352,27.0,1,9.978883548124067,17.6,5,0.118,0,0,130.69,2024-12-18,低消费高频
USER_0392,25.0,0,12.549036764284665,49.1,17,0.397,0,1,718.1,2024-08-19,高消费低频
USER_0422,31.0,0,18.83404733360141,51.4,24,0.275,1,1,106.43,2024-08-18,低消费高频
USER_0239,20.0,0,20.32801606843264,22.1,10,0.479,0,0,74.48,2024-07-22,低消费高频
USER_0121,25.0,0,13.689787641160592,34.8,12,0.074,1,1,113.15,2024-10-03,低消费高频
USER_0315,20.0,1,8.338502251314559,46.0,16,0.351,0,0,86.9,2024-04-30,低消费高频
USER_0126,33.0,1,8.407597401200542,56.6,15,0.138,0,0,36.41,2024-03-28,低消费低频
USER_0074,23.0,1,16.65785634340532,28.1,6,0.764,0,1,97.94,2024-02-20,低消费高频
USER_0328,28.0,1,6.494224294377885,25.6,6,0.717,1,1,97.08,2024-05-10,低消费高频
USER_0252,30.0,1,16.104614395548545,34.9,8,0.564,1,1,158.96,2024-10-07,低消费高频
USER_0051,37.0,0,9.131991135515495,46.6,9,0.629,1,1,437.6,2024-07-07,高消费高频
USER_0409,43.0,0,-1.5378284683605408,43.4,11,0.288,1,0,152.47,2024-07-28,低消费高频
USER_0077,42.0,1,7.377670059352228,17.6,5,0.171,0,1,263.35,2024-09-02,高消费高频
USER_0194,39.0,1,19.691652195262762,60.8,21,0.258,0,0,307.45,2024-07-23,高消费高频
USER_0143,38.0,0,15.344200652731091,13.5,5,0.237,1,0,50.7,2024-12-19,低消费低频
USER_0408,34.0,1,6.976368861772725,29.1,6,0.718,0,1,74.16,2024-05-07,低消费高频
USER_0470,,0,11.156544825089366,37.3,17,0.656,1,0,78.83,2024-02-20,低消费低频
USER_0487,48.0,0,12.869117626224241,24.4,8,0.745,1,1,78.4,2024-12-27,低消费高频
USER_0407,,1,10.932836514560378,25.4,9,0.333,0,0,592.45,2024-04-21,低消费高频
USER_0490,39.0,1,12.841915138915438,57.9,23,0.445,0,0,102.8,2024-01-07,低消费低频
USER_0252,30.0,1,13.039401883888454,124.9,49,0.683,1,1,1436.61,2024-08-12,低消费高频
USER_0374,32.0,0,8.011096369629046,40.2,19,0.212,1,1,79.42,2024-01-19,低消费高频
USER_0253,,0,12.298459402898681,94.5,20,0.407,1,1,1231.71,2024-02-07,高消费低频
USER_0300,28.0,1,13.108853912206929,44.0,14,0.743,0,0,87.03,2024-12-08,低消费高频
USER_0054,29.0,1,15.092441902282378,32.2,6,0.794,1,0,43.74,2024-05-23,低消费低频
USER_0472,23.0,1,13.643531993125459,60.8,20,0.281,1,0,401.18,2024-02-23,高消费高频
USER_0187,35.0,1,3.238114524295016,20.3,9,0.745,1,1,123.95,2024-10-23,低消费高频
USER_0231,,0,1.8748004316191356,32.9,12,0.565,0,1,143.65,2024-08-14,低消费高频
USER_0086,18.0,0,9.488624127460568,34.1,9,0.409,0,1,413.56,2024-09-26,高消费高频
USER_0345,34.0,0,15.683816725839485,66.7,17,0.531,0,1,138.74,2024-12-26,低消费高频
USER_0360,27.0,0,7.658596341000198,36.4,11,0.145,0,0,440.7,2024-08-25,高消费高频
USER_0365,38.0,0,13.006972793576406,59.8,17,0.655,1,1,146.84,2024-10-31,低消费高频
USER_0321,32.0,1,10.491007533018736,40.1,13,0.643,0,1,55.87,2024-07-05,低消费低频
USER_0176,36.0,0,16.74042193718045,29.9,6,0.615,1,1,453.26,2024-11-18,高消费低频
USER_0441,49.0,1,15.081971452651796,66.8,20,0.712,0,1,594.16,2024-11-29,高消费低频
USER_0136,30.0,1,5.167761865529684,57.9,19,0.786,1,0,101.23,2024-02-05,低消费高频
USER_0252,30.0,1,12.647468264480473,43.1,16,0.242,0,1,36.46,2024-10-01,低消费高频
USER_0309,18.0,0,16.432897463788247,35.2,17,0.572,1,1,30.34,2024-02-09,低消费高频
USER_0141,22.0,1,13.454736821697427,21.4,5,0.347,0,0,116.07,2024-01-04,低消费高频
USER_0153,27.0,0,13.708301159763131,48.2,22,0.202,0,1,115.28,2024-01-31,低消费高频
USER_0491,37.0,0,8.001285559447341,33.4,10,0.467,1,1,81.78,2024-03-30,低消费高频
USER_0396,27.0,1,12.120535841439473,20.1,5,0.613,0,0,91.57,2024-12-02,低消费高频
USER_0140,,0,16.487717851518973,25.0,6,0.238,0,0,73.06,2024-09-03,低消费高频
USER_0238,40.0,0,5.8821640726249464,86.1,42,0.724,1,1,953.94,2024-08-31,高消费低频
USER_0029,30.0,0,7.803951663304968,31.7,15,0.724,0,0,142.53,2024-03-10,低消费高频
USER_0459,18.0,0,14.189761314898778,138.7,48,0.376,0,1,2318.01,2024-01-28,低消费高频
USER_0409,43.0,0,12.187834293536262,37.4,11,0.589,0,0,142.32,2024-06-19,低消费高频
USER_0087,38.0,1,15.875777470173915,42.2,13,0.575,1,1,139.7,2024-11-12,低消费高频
USER_0212,37.0,0,7.1008061372925395,72.2,17,0.512,1,1,496.76,2024-05-22,高消费低频
USER_0102,27.0,1,4.62881360552295,61.4,21,0.497,0,0,85.03,2024-02-05,低消费高频
USER_0173,38.0,0,18.57754145470052,23.9,10,0.621,0,1,72.02,2024-10-06,低消费低频
USER_0127,,1,8.849875102330529,33.4,16,0.585,1,0,88.81,2024-09-10,低消费高频
USER_0073,30.0,1,12.61773847977791,28.1,9,0.054,1,0,140.32,2024-01-09,低消费高频
USER_0086,18.0,0,14.911222387818803,36.0,17,0.679,1,1,642.53,2024-01-31,高消费高频
USER_0161,,1,4.206065024880792,25.0,11,0.263,0,0,79.6,2024-08-21,低消费高频
USER_0156,32.0,0,14.09855410179338,31.6,13,0.307,0,0,398.99,2024-03-04,高消费高频
USER_0413,23.0,1,12.902480280390407,35.6,12,0.463,1,1,107.82,2024-11-09,低消费低频
USER_0077,42.0,1,10.605583029246217,53.2,26,0.055,0,1,422.39,2024-09-03,高消费高频
USER_0093,32.0,1,12.150157395820411,24.2,8,0.498,1,0,142.15,2024-02-20,低消费高频
USER_0422,31.0,0,12.897241958682873,36.0,11,0.603,1,1,81.56,2024-07-29,低消费高频
USER_0235,36.0,0,6.749067313191652,80.6,17,0.752,0,1,864.88,2024-03-24,高消费低频
USER_0141,22.0,1,17.519667733509536,67.4,15,0.757,0,1,139.97,2024-08-06,低消费高频
USER_0280,38.0,0,6.426383720224958,44.1,20,0.557,1,1,96.14,2024-06-05,低消费高频
USER_0162,25.0,1,13.384972602135626,69.4,27,0.482,0,1,590.74,2024-11-29,低消费低频
USER_0409,43.0,0,12.389428634903375,8.2,3,0.226,0,0,116.19,2024-06-07,低消费高频
USER_0461,,1,12.575761572202378,50.2,17,0.292,0,0,120.26,2024-12-06,低消费高频
USER_0019,18.0,1,15.540543383442952,38.6,17,0.3,1,1,64.18,2024-11-04,低消费高频
USER_0109,39.0,1,14.120334307592255,46.0,14,0.508,0,1,538.54,2024-02-05,高消费高频
USER_0455,21.0,0,15.509411260296469,63.5,25,0.475,1,1,63.41,2024-05-05,低消费高频
USER_0284,38.0,0,14.596731647985667,47.7,11,0.089,0,0,140.72,2024-04-14,低消费高频
USER_0151,27.0,1,11.292351813310763,36.4,10,0.053,0,0,348.78,2024-08-15,高消费高频
USER_0258,18.0,0,2.5280890203704605,80.4,37,0.229,1,1,1087.63,2024-01-13,高消费低频
USER_0118,20.0,0,9.493769308832606,47.9,17,0.369,0,1,296.06,2024-03-07,高消费低频
USER_0020,,1,12.156334386243373,43.9,15,0.431,1,0,27.37,2024-11-26,低消费低频
USER_0097,34.0,1,14.002406932531644,28.4,6,0.143,1,1,201.14,2024-12-30,低消费高频
USER_0449,34.0,1,12.603852327756808,43.8,21,0.08,0,0,101.0,2024-03-23,低消费高频
USER_0444,27.0,0,15.851869645370316,50.7,23,0.394,1,0,178.52,2024-03-20,低消费高频
USER_0486,32.0,0,9.523483786982924,5.0,3,0.363,1,0,75.07,2024-10-14,低消费低频
USER_0093,32.0,1,10.559805630389619,25.8,6,0.277,0,1,103.5,2024-06-26,低消费高频
USER_0057,28.0,0,9.896191031594734,49.9,13,0.597,1,1,131.5,2024-02-15,低消费高频
USER_0044,22.0,0,10.73372544987395,53.8,16,0.277,1,0,137.01,2024-07-28,低消费高频
USER_0390,39.0,1,12.901313969507559,58.2,24,0.704,1,1,384.16,2024-11-08,高消费高频
USER_0419,36.0,0,14.940689756713297,51.1,18,0.19,0,0,79.13,2024-03-10,低消费高频
USER_0423,35.0,0,1.8949883956187819,20.1,5,0.333,1,0,59.13,2024-05-09,低消费高频
USER_0006,30.0,0,21.059900620674355,51.6,10,0.692,1,1,155.12,2024-12-23,低消费高频
USER_0140,,0,14.003459185428534,35.9,11,0.465,1,0,57.95,2024-02-28,低消费高频
USER_0124,47.0,1,18.433129050517643,81.4,31,0.672,0,1,1024.7,2024-10-19,高消费低频
USER_0110,26.0,1,6.460084789785462,30.6,11,0.252,0,0,386.18,2024-11-19,高消费高频
USER_0175,21.0,0,17.24432070937681,33.4,15,0.278,0,0,45.28,2024-09-14,低消费高频
USER_0160,44.0,0,13.272132287133603,6.2,3,0.659,1,1,111.21,2024-11-22,低消费高频
USER_0001,35.0,0,8.81130007874342,62.3,22,0.405,1,1,159.45,2024-01-11,低消费高频
USER_0228,35.0,0,13.590340814306238,37.9,14,0.288,0,0,256.92,2024-11-20,高消费高频
USER_0330,37.0,0,9.41017307752758,26.4,10,0.656,0,0,81.01,2024-11-07,低消费高频
USER_0475,36.0,1,12.605910759503391,51.4,15,0.338,1,0,125.55,2024-01-16,低消费高频
USER_0361,36.0,0,16.422212186908688,40.5,18,0.259,0,0,60.0,2024-05-09,低消费低频
USER_0151,27.0,1,14.833858630920897,46.7,15,0.178,1,1,368.32,2024-05-22,高消费高频
USER_0119,28.0,0,10.878405145609475,57.2,26,0.768,1,1,149.85,2024-12-23,高消费高频
USER_0100,25.0,1,14.981985345588267,65.2,13,0.074,1,1,72.52,2024-06-06,低消费低频
USER_0242,36.0,1,12.305430862991562,20.1,8,0.554,0,1,43.42,2024-05-02,低消费高频
USER_0337,36.0,1,12.617646009205465,19.9,7,0.284,0,0,94.44,2024-09-16,低消费高频
USER_0381,41.0,0,20.023675061474265,5.0,3,0.661,0,1,78.72,2024-07-10,低消费高频
USER_0338,34.0,0,9.748882234816843,70.9,32,0.382,1,1,771.33,2024-06-08,高消费低频
USER_0313,45.0,1,10.75053132093977,34.5,15,0.422,0,0,57.68,2024-07-25,低消费低频
USER_0161,,1,9.950993781032334,45.1,12,0.614,1,0,189.06,2024-10-07,低消费高频
USER_0087,38.0,1,20.67468287918404,29.0,8,0.278,1,0,66.04,2024-07-30,低消费高频
USER_0006,30.0,0,6.842118765649211,43.6,9,0.296,1,0,213.39,2024-06-22,低消费高频
USER_0121,25.0,0,-1.1536506841453171,12.8,4,0.284,1,1,111.62,2024-12-27,低消费高频
USER_0287,28.0,1,8.397724646624706,55.1,20,0.338,0,1,233.28,2024-04-10,高消费高频
USER_0400,27.0,1,16.09884034737744,32.1,11,0.743,1,0,72.53,2024-03-26,低消费低频
USER_0261,28.0,0,13.440141841527446,19.1,5,0.143,1,0,372.72,2024-10-04,高消费高频
USER_0119,28.0,0,17.26992885591438,28.6,7,0.314,1,0,329.72,2024-04-12,高消费高频
USER_0156,32.0,0,9.209568249316632,36.1,9,0.6,1,1,254.93,2024-08-01,高消费高频
USER_0166,,0,11.207149538268904,59.4,29,0.597,1,1,85.43,2024-04-20,低消费高频
USER_0365,38.0,0,11.087075607937791,36.4,12,0.647,1,1,70.91,2024-05-17,低消费高频
USER_0274,18.0,0,5.569582250200257,33.0,11,0.651,0,1,85.84,2024-08-25,低消费高频
USER_0138,34.0,0,11.941698220555923,64.1,21,0.407,1,1,313.67,2024-08-05,高消费高频
USER_0389,26.0,0,1.867111117002823,26.7,11,0.307,0,1,125.91,2024-09-04,低消费高频
USER_0060,18.0,0,17.733119582809636,54.6,21,0.255,0,0,75.4,2024-07-03,低消费高频
USER_0372,34.0,0,15.247012579112313,31.3,11,0.279,1,1,68.87,2024-06-10,低消费低频
USER_0340,30.0,1,14.44584316918435,24.9,7,0.648,0,1,100.39,2024-09-14,高消费低频
USER_0003,30.0,0,7.91532164506382,63.8,15,0.785,0,1,314.67,2024-09-25,高消费高频
USER_0101,,1,16.889077748431003,48.6,11,0.443,1,0,331.92,2024-09-04,高消费高频
USER_0005,44.0,1,18.645762650662157,45.9,10,0.291,1,0,125.29,2024-02-16,低消费高频
USER_0430,25.0,1,11.745999407834429,55.9,21,0.457,1,1,563.91,2024-01-30,高消费高频
USER_0467,32.0,1,0.20767928896267485,61.9,23,0.383,0,1,410.32,2024-09-21,高消费高频
USER_0419,36.0,0,22.08903224396515,30.1,6,0.213,0,0,44.97,2024-09-02,低消费高频
USER_0078,31.0,0,13.480924023655067,30.0,8,0.706,1,0,92.26,2024-09-24,低消费高频
USER_0356,31.0,0,16.720210740745422,74.3,29,0.624,0,1,569.99,2024-01-23,高消费低频
USER_0130,18.0,0,13.761452220831432,89.4,35,0.417,0,1,866.09,2024-02-19,高消费低频
USER_0263,32.0,1,17.154596691834534,31.6,14,0.566,0,0,124.94,2024-04-17,低消费高频
USER_0272,49.0,0,5.5163365128998025,78.3,27,0.48,0,0,941.29,2024-03-22,高消费低频
USER_0081,26.0,0,21.243044166482058,42.3,20,0.257,0,1,41.08,2024-03-21,低消费低频
USER_0407,,1,21.376126942416942,35.3,16,0.428,1,0,134.44,2024-05-18,低消费高频
USER_0241,36.0,0,20.651609074285844,38.8,17,0.224,0,1,203.92,2024-06-08,低消费高频
USER_0485,41.0,0,9.89507065993412,31.1,15,0.069,0,0,80.52,2024-10-29,低消费低频
USER_0040,31.0,1,15.055718273247713,67.9,23,0.232,0,0,314.33,2024-07-26,高消费高频
USER_0111,29.0,0,8.303142962704818,43.7,13,0.448,0,0,95.52,2024-02-06,低消费高频
USER_0203,31.0,1,17.638431472582145,46.8,10,0.477,1,1,48.07,2024-07-11,低消费低频
USER_0367,42.0,1,16.038697779920756,29.5,11,0.326,0,1,211.82,2024-10-01,高消费低频
USER_0029,30.0,0,22.28103564970161,15.1,4,0.462,1,1,87.04,2024-06-12,低消费高频
USER_0239,20.0,0,11.450679384490321,42.2,10,0.061,0,1,122.22,2024-04-11,低消费高频
USER_0422,31.0,0,18.328995421831724,27.3,5,0.632,1,0,59.98,2024-06-16,低消费高频
USER_0091,,0,8.334219014450017,43.1,12,0.666,0,1,129.03,2024-06-05,低消费高频
USER_0392,25.0,0,10.287051929313515,80.5,30,0.733,1,1,773.97,2024-08-12,高消费低频
USER_0475,36.0,1,12.74443301976885,9.2,3,0.791,1,1,124.48,2024-10-28,低消费高频
USER_0193,25.0,1,18.885904682522806,32.7,9,0.285,0,0,51.83,2024-09-27,高消费低频
USER_0087,38.0,1,7.088529828726602,40.8,20,0.113,0,1,79.52,2024-02-12,低消费高频
USER_0487,48.0,0,10.20047231408376,45.2,18,0.269,1,1,81.78,2024-11-04,低消费高频
USER_0247,39.0,0,14.66391604661312,31.7,8,0.541,0,0,35.0,2024-09-23,低消费高频
USER_0260,19.0,1,10.154363634637532,65.0,22,0.651,0,1,537.51,2024-03-31,高消费低频
USER_0299,,1,8.171944214849061,29.3,8,0.099,0,1,113.81,2024-01-08,低消费高频
USER_0023,34.0,1,14.648463771783653,63.5,31,0.144,1,1,653.86,2024-02-22,高消费低频
USER_0493,24.0,0,13.800654756387814,73.7,27,0.327,1,1,1073.37,2024-10-15,低消费高频
USER_0291,,0,7.089902513945476,68.2,20,0.162,1,1,693.97,2024-04-17,高消费低频
USER_0432,32.0,1,10.578120704596696,34.8,12,0.47,0,1,67.6,2024-06-02,低消费高频
USER_0139,31.0,1,13.781263943530417,30.3,8,0.396,0,0,130.02,2024-03-11,低消费高频
USER_0493,24.0,0,8.850568812136425,80.6,29,0.181,1,1,124.02,2024-03-13,低消费高频
USER_0034,22.0,1,13.235386889031515,33.4,6,0.268,0,0,151.77,2024-06-25,低消费高频
USER_0161,,1,16.189152676147405,38.5,8,0.75,1,1,116.08,2024-07-05,低消费高频
USER_0140,,0,5.825771431654545,34.0,16,0.556,0,0,69.56,2024-01-10,低消费高频
USER_0102,27.0,1,13.693491844195925,11.6,4,0.229,1,0,51.06,2024-09-29,低消费高频
USER_0090,,1,15.806527817047263,22.1,7,0.712,1,1,66.79,2024-12-11,低消费高频
USER_0033,32.0,1,9.555752891068629,180.0,67,0.132,1,1,43792.03,2024-12-28,异常用户
USER_0047,,0,11.277406646422412,23.8,7,0.708,0,0,79.28,2024-05-22,低消费高频
USER_0368,32.0,1,16.99815521796742,38.6,10,0.161,1,0,108.17,2024-12-03,低消费高频
USER_0458,28.0,0,12.757250351385728,12.5,3,0.517,1,1,119.35,2024-06-14,低消费高频
USER_0148,36.0,0,9.489419100679775,54.1,18,0.343,1,1,410.29,2024-11-07,高消费低频
USER_0465,27.0,1,17.921497155783626,54.5,11,0.461,1,1,129.21,2024-06-21,低消费低频
USER_0475,36.0,1,18.38938260520986,36.4,10,0.353,1,1,56.91,2024-03-17,低消费高频
USER_0374,32.0,0,5.953756227691981,38.6,10,0.095,0,1,71.93,2024-07-02,低消费高频
USER_0151,27.0,1,13.545237215163269,40.6,18,0.361,1,1,249.17,2024-11-09,高消费高频
USER_0366,38.0,0,11.356128726078776,13.9,5,0.69,1,0,11.26,2024-08-16,低消费高频
USER_0315,20.0,1,9.236535231082515,19.4,8,0.522,0,0,27.82,2024-11-08,低消费高频
USER_0179,34.0,1,11.778192722442192,47.9,15,0.161,1,0,55.36,2024-03-17,低消费低频
USER_0003,30.0,0,16.102410905986822,56.0,25,0.308,0,1,393.3,2024-08-30,高消费高频
USER_0495,37.0,0,16.402432301120655,36.0,15,0.168,0,0,42.37,2024-12-19,低消费低频
USER_0084,31.0,0,22.378187710829188,5.0,3,0.226,0,1,83.59,2024-12-15,低消费低频
USER_0097,34.0,1,10.600948288114969,54.1,16,0.734,0,1,34.3,2024-10-08,低消费高频
USER_0446,27.0,1,16.059919263170084,30.8,12,0.19,0,1,97.6,2024-09-10,低消费高频
USER_0450,47.0,0,7.883152386932302,45.2,14,0.248,1,0,151.9,2024-04-07,低消费高频
USER_0218,35.0,0,5.748432085203433,36.7,12,0.113,1,0,54.32,2024-06-19,低消费低频
USER_0136,30.0,1,16.257386187778494,20.5,4,0.364,0,0,76.56,2024-09-23,低消费高频
USER_0424,37.0,0,2.473071660535169,66.8,24,0.489,1,0,510.6,2024-05-12,高消费低频
USER_0334,,1,7.041136769603301,41.6,11,0.316,1,0,421.17,2024-02-15,高消费低频
USER_0114,34.0,1,6.0626729913078075,46.6,21,0.461,0,0,105.83,2024-10-30,低消费高频
USER_0039,46.0,1,8.611275147375743,21.9,4,0.362,1,0,138.17,2024-09-25,低消费高频
USER_0300,28.0,1,9.141115456953063,63.8,17,0.294,0,0,122.46,2024-04-10,低消费高频
USER_0254,28.0,1,9.500802012991679,14.1,6,0.64,1,0,185.93,2024-11-17,低消费高频
USER_0360,27.0,0,1.6217861605519222,19.3,5,0.088,0,1,275.36,2024-07-14,高消费高频
USER_0491,37.0,0,11.745288604682985,39.5,13,0.391,1,1,85.04,2024-12-01,低消费高频
USER_0324,33.0,0,15.122075694662621,26.8,8,0.378,1,0,67.23,2024-12-04,低消费高频
USER_0301,42.0,0,9.775268045523736,55.9,21,0.271,1,0,61.58,2024-04-17,低消费高频
USER_0240,24.0,0,12.150731993910073,17.1,6,0.788,1,1,109.66,2024-06-26,低消费高频
USER_0404,20.0,0,11.823520414056599,15.6,3,0.539,0,0,151.92,2024-08-28,高消费低频
USER_0146,43.0,1,3.5832765271358387,46.3,12,0.202,0,0,65.2,2024-04-16,低消费高频
USER_0071,39.0,1,19.596419618208845,18.9,8,0.638,0,0,50.62,2024-07-18,低消费低频
USER_0136,30.0,1,18.088490720957076,27.4,12,0.586,1,1,113.56,2024-06-23,低消费高频
USER_0493,24.0,0,19.766773495279473,25.9,7,0.768,1,0,135.34,2024-06-16,低消费高频
USER_0392,25.0,0,21.52776333571866,65.6,29,0.381,0,1,781.24,2024-10-30,高消费低频
USER_0094,18.0,0,15.51440899297561,95.7,39,0.154,0,0,794.4,2024-10-04,高消费低频
USER_0458,28.0,0,10.47759591304846,32.8,11,0.754,1,1,106.16,2024-08-27,低消费高频
USER_0175,21.0,0,11.682132304069393,25.1,5,0.494,1,1,123.54,2024-03-22,低消费高频
USER_0163,29.0,1,4.449793940073739,24.7,5,0.065,0,0,90.64,2024-10-02,低消费高频
USER_0205,34.0,1,12.55564687648256,53.6,16,0.761,1,0,54.78,2024-02-01,低消费低频
USER_0448,33.0,0,11.063053403217463,20.6,5,0.753,0,1,69.13,2024-07-24,低消费高频
USER_0222,28.0,0,6.054889703870078,33.3,10,0.692,0,1,116.29,2024-06-27,低消费高频
USER_0482,,1,14.646414960155738,70.6,21,0.341,1,1,988.22,2024-10-23,高消费低频
USER_0185,26.0,0,-0.018343005502652332,16.2,3,0.136,0,1,103.52,2024-08-20,低消费高频
USER_0473,30.0,0,10.23975171983854,34.8,9,0.52,0,0,643.46,2024-11-28,高消费低频
USER_0412,31.0,0,4.110967973701766,19.4,6,0.257,1,0,71.55,2024-01-09,低消费低频
USER_0228,35.0,0,17.490980591217056,17.9,3,0.234,0,0,592.96,2024-02-03,高消费高频
USER_0031,20.0,1,13.54416506299482,24.8,11,0.292,0,0,342.63,2024-09-22,高消费高频
USER_0241,36.0,0,5.817608567038255,11.9,5,0.554,0,1,59.32,2024-04-15,低消费高频
USER_0136,30.0,1,12.635463744213988,26.9,6,0.072,1,0,128.75,2024-09-21,低消费高频
USER_0419,36.0,0,19.791474783862242,21.8,6,0.177,0,1,78.26,2024-09-13,低消费高频
USER_0481,26.0,0,7.740143774750129,62.7,25,0.695,0,1,70.88,2024-12-02,低消费高频
USER_0124,47.0,1,6.345498537528684,48.1,14,0.655,0,1,480.6,2024-02-16,高消费低频
USER_0279,26.0,1,16.203033563916918,32.3,15,0.693,1,1,103.07,2024-03-15,低消费高频
USER_0431,,0,11.190676173211347,22.8,5,0.189,0,1,145.53,2024-07-03,低消费高频
USER_0271,26.0,0,20.00048923410239,180.0,55,0.686,1,1,3583.47,2024-12-25,异常用户
USER_0314,,0,10.659386454910761,60.9,28,0.163,1,0,10.0,2024-02-23,异常用户
USER_0018,18.0,1,10.62338388247285,58.1,26,0.267,0,0,37.92,2024-03-11,低消费高频
USER_0467,32.0,1,11.293790894657342,63.0,24,0.719,1,1,306.99,2024-04-22,高消费高频
USER_0372,34.0,0,14.60302359080502,55.8,14,0.233,0,1,79.43,2024-09-02,低消费低频
USER_0042,,0,2.7100397918779784,12.4,3,0.766,1,1,60.41,2024-11-05,低消费高频
USER_0019,18.0,1,5.150985102104611,28.1,10,0.703,0,0,128.7,2024-09-25,低消费高频
USER_0208,,1,5.774827703743212,24.6,7,0.586,1,0,48.79,2024-04-26,低消费高频
USER_0208,,1,9.022883985619789,26.2,12,0.421,1,0,56.54,2024-05-21,低消费高频
